id,hash,disasternumber,state,incidenttype,declarationdate,incidentbegindate,incidentenddate,declarationtype,lastrefresh,declaration_year,declaration_month,declaration_quarter,declaration_month_sin,declaration_month_cos,declaration_quarter_sin,declaration_quarter_cos,incident_duration_days,days_to_declaration,region,state_disaster_frequency,wind_speed,flood_severity,rainfall_intensity,incident_severity_score,is_fire,is_severe_storm,is_flood,is_hurricane,is_tornado,is_snowstorm,is_biological,is_severe_ice_storm,is_typhoon,is_drought,severity_x_duration,severity_x_frequency,duration_x_days_to_declaration,total_obligated_amount,project_count,avg_project_cost,max_project_cost,log_total_obligated_amount,region_encoded
b2264df3-7193-4830-b8bf-56c7ef541167,ca7f6fff2fcf75a88a368d19366211b0bbe96145,1955,UT,Flood,2011-02-11 00:00:00+00:00,2010-12-20 00:00:00+00:00,2010-12-24 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,4.0,53.0,West,21,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,1.7999999999999998,9.45,212.0,8701342.5,158.0,55071.787974683546,552766.22,15.978987996989812,4
b0a94f26-5687-4150-a4d7-ae7e42ae3a29,b2ea012763bcf728a5d240cd5a510d31ca1f96d6,1956,OR,Severe Storm,2011-02-17 00:00:00+00:00,2011-01-13 00:00:00+00:00,2011-01-21 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,8.0,35.0,West,77,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,2.4,23.099999999999998,280.0,3990138.12,100.0,39901.3812,960689.63,15.199336655426121,4
6c3c08f1-eb6a-4696-ae82-8e76d818ab47,51dfc3a95cf67328f556226a3ffacbef46b1e765,1957,NY,Severe Storm,2011-02-18 00:00:00+00:00,2010-12-26 00:00:00+00:00,2010-12-27 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1.0,54.0,Northeast,82,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,24.599999999999998,54.0,44492035.36,543.0,81937.4500184162,6158111.13,17.610820772919293,1
f0297710-8547-4b23-823b-82207b0dcdd9,56df8b1e14f912d292f63b3f3ae0ae3ba055071a,1958,CT,Snowstorm,2011-03-03 00:00:00+00:00,2011-01-11 00:00:00+00:00,2011-01-12 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,51.0,Northeast,21,0,0,0,0.15,0,0,0,0,0,1,0,0,0,0,0.15,3.15,51.0,13527047.43,330.0,40991.052818181815,511848.87,16.420201826311835,1
0935ed52-6c1c-4da3-9769-1a33452f5c13,2b483327bed10820a51677732470049eee82075f,1959,MA,Snowstorm,2011-03-07 00:00:00+00:00,2011-01-11 00:00:00+00:00,2011-01-12 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,55.0,Northeast,37,0,0,0,0.15,0,0,0,0,0,1,0,0,0,0,0.15,5.55,55.0,25786121.71,451.0,57175.43616407982,1286859.29,17.065347025725433,1
40da0828-5032-49ad-bb02-06ddc06ae1ce,1850f2ddfceec8c026cf21141b0c247ece5db6e7,1960,IL,Snowstorm,2011-03-17 00:00:00+00:00,2011-01-31 00:00:00+00:00,2011-02-03 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,3.0,45.0,Midwest,56,0,0,0,0.15,0,0,0,0,0,1,0,0,0,0,0.44999999999999996,8.4,135.0,48259660.62,2100.0,22980.79077142857,4250983.29,17.692106606532764,0
75bbcb20-b7e8-4730-b7d2-68a4db72fa2d,ba043ade030355a3f181bb03e0dc0d4c44b16718,1961,MO,Severe Storm,2011-03-23 00:00:00+00:00,2011-01-31 00:00:00+00:00,2011-02-05 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,5.0,51.0,Midwest,58,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.5,17.4,255.0,9807841.2,902.0,10873.438137472283,382325.3,16.098692848121686,0
013f365c-ca8f-4bce-9d47-1deaa9e6e042,ed18c030a3e230ace63eb0ba015d1d78b63be424,1962,NM,Severe Storm,2011-03-24 00:00:00+00:00,2011-02-01 00:00:00+00:00,2011-02-05 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,4.0,51.0,West,62,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.2,18.599999999999998,204.0,1744399.82,164.0,10636.584268292683,163226.42,14.371921685026308,4
93de442a-872c-4faa-bf6d-65307739900d,c5b9411b00caf30ee6b2a4354c4f400982036b84,1963,WA,Severe Storm,2011-03-25 00:00:00+00:00,2011-01-11 00:00:00+00:00,2011-01-21 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,10.0,73.0,West,100,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,3.0,30.0,730.0,7610816.89,111.0,68565.91792792792,4705713.33,15.845081199752652,4
35f729e0-73ff-42aa-9b80-8bcc901be612,43c71e31340c3b5ba54014f7358e9e63a59ecdbe,1964,OR,Tsunami,2011-03-25 00:00:00+00:00,2011-03-11 00:00:00+00:00,2011-03-11 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,14.0,West,78,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5611823.24,26.0,215839.3553846154,1468162.87,15.540386401111057,4
c870b051-e9dd-48fa-9ff4-cdaa617f7a11,6ac85964fb125f54e44e8f4c764d0b3c6e4f0e4f,1965,TN,Severe Storm,2011-03-31 00:00:00+00:00,2011-02-28 00:00:00+00:00,2011-03-01 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,31.0,South,53,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,15.899999999999999,31.0,5614462.32,212.0,26483.31283018868,1527886.39,15.540856561889411,3
3fba73c3-5ab0-4834-affb-528bbb0771b3,768cb378fa9ba402588dac3233d786ea21bada82,1966,WI,Snowstorm,2011-04-05 00:00:00+00:00,2011-01-31 00:00:00+00:00,2011-02-03 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,3.0,64.0,Midwest,42,0,0,0,0.15,0,0,0,0,0,1,0,0,0,0,0.44999999999999996,6.3,192.0,8190517.17,470.0,17426.632276595745,1000133.15,15.918487722448146,0
d64d8673-10bc-4799-809b-70317d714d68,2dcf76ea9791d6d67c3f6cca1c203c72fa62497c,1967,HI,Tsunami,2011-04-08 00:00:00+00:00,2011-03-11 00:00:00+00:00,2011-03-12 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,1.0,28.0,West,43,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,28.0,7050406.37,62.0,113716.23177419355,1697487.75,15.768595956097803,4
901d8f73-502f-4c99-9837-2032e6474e07,bf795c7c08a69372c537947dd60eb5e530f78484,1968,CA,Tsunami,2011-04-18 00:00:00+00:00,2011-03-11 00:00:00+00:00,2011-03-11 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.0,38.0,West,203,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,37703713.52,81.0,465477.9446913581,8084518.64,17.4452691759466,4
fbb62ac2-33d1-4bb5-be75-4cd3347a6c6b,532baede8187d3f5a6685b9fd7bb9df4bd63aa02,1969,NC,Severe Storm,2011-04-19 00:00:00+00:00,2011-04-16 00:00:00+00:00,2011-04-16 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.0,3.0,South,48,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.0,14.399999999999999,0.0,19215057.72,452.0,42511.189646017694,2052400.41,16.771204837922287,3
8f929361-a83b-4779-b5c4-b8039d249384,aa55e1de08f81ddb63644de0d6953e670cc783d1,1970,OK,Severe Storm,2011-04-22 00:00:00+00:00,2011-04-14 00:00:00+00:00,2011-04-14 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.0,8.0,South,138,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.0,41.4,0.0,4871305.3,64.0,76114.1453125,1510906.79,15.398872693176685,3
fda931c5-fffc-4ae7-93b2-91e0da512e8e,89094aa127f1717f74e07675cfff9354e45c0715,1971,AL,Severe Storm,2011-04-28 00:00:00+00:00,2011-04-15 00:00:00+00:00,2011-05-31 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,46.0,13.0,South,74,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,13.799999999999999,22.2,598.0,201043394.8,2261.0,88917.91012826184,7750734.98,19.119031342222893,3
6e673927-f5fa-487d-a116-aaf508c91952,e177cbb55bd303b00db2f393453c16c419712cc6,1972,MS,Severe Storm,2011-04-29 00:00:00+00:00,2011-04-15 00:00:00+00:00,2011-04-28 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,13.0,14.0,South,58,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,3.9,17.4,182.0,23621731.51,619.0,38161.11714054928,1983676.54,16.977677715323836,3
d32eb7b6-cdd5-4d21-a84d-50971dd5d13f,e57d074629874b1afeef0a86355f6b825d527ec8,1973,GA,Severe Storm,2011-04-29 00:00:00+00:00,2011-04-27 00:00:00+00:00,2011-04-28 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,1.0,2.0,South,50,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,15.0,2.0,20288231.29,354.0,57311.38782485876,4083445.77,16.82555158577894,3
dbef7c51-e733-4bde-bfb9-478c09b548f9,17da0ea54463ef94c6ab2d959b900c11c89af4fb,1974,TN,Severe Storm,2011-05-01 00:00:00+00:00,2011-04-25 00:00:00+00:00,2011-04-28 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,3.0,6.0,South,54,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.8999999999999999,16.2,18.0,50409497.12,1349.0,37368.04827279466,11505399.52,17.735690170048134,3
5b0f03a7-7fc6-4cc7-83e7-7bd2f7285db1,1f4ed8c06a3c7acc14fe7b61b6f697077e5c6942,1975,AR,Severe Storm,2011-05-02 00:00:00+00:00,2011-04-14 00:00:00+00:00,2011-06-03 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,50.0,18.0,South,59,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,15.0,17.7,900.0,49985260.72,4325.0,11557.285715606937,2779782.0,17.7272387543405,3
706a916e-fb50-42e5-8b9b-9f0be40092e2,f9ee19cf3b96715ff8d1e917c7deee1049873e59,1976,KY,Severe Storm,2011-05-04 00:00:00+00:00,2011-04-12 00:00:00+00:00,2011-05-20 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,38.0,22.0,South,63,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,11.4,18.9,836.0,29874525.72,1520.0,19654.293236842106,1329878.65,17.212516726082093,3
1a818387-b32d-4fdd-ac71-72f141a5f952,730afe01f83d4642992d3ae2041ca4e71614f15d,3320,MS,Flood,2011-05-04 00:00:00+00:00,2011-04-27 00:00:00+00:00,2011-06-17 00:00:00+00:00,EM,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,51.0,7.0,South,59,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,22.95,26.549999999999997,357.0,16250.689999999999,2.0,8125.344999999999,12391.39,9.695952182350258,3
5de64d47-6488-43dc-8950-8b44f57d402f,4c687ee236e25d9947f48f013f757c30bef65d00,1977,IA,Severe Storm,2011-05-05 00:00:00+00:00,2011-04-09 00:00:00+00:00,2011-04-10 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1.0,26.0,Midwest,48,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,14.399999999999999,26.0,2702114.08,80.0,33776.426,540927.88,14.8095453872689,0
0ce3c3f9-92ac-46a7-b1c1-e6c816e68375,65a777662108610984b9a23757e9fff06f050ff1,3322,LA,Flood,2011-05-06 00:00:00+00:00,2011-04-25 00:00:00+00:00,2011-07-07 00:00:00+00:00,EM,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,73.0,11.0,South,65,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,32.849999999999994,29.249999999999996,803.0,28922892.77,192.0,150640.06651041665,2924588.3,17.18014401145237,3
b0091756-f546-4671-b55f-3c2318f3613c,01f58d5c61bc2251d22d63d2f3b50a24be74801c,1978,TN,Severe Storm,2011-05-09 00:00:00+00:00,2011-04-04 00:00:00+00:00,2011-04-04 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.0,35.0,South,56,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.0,16.8,0.0,7041838.42,107.0,65811.5740186916,2014888.72,15.767379975256224,3
01b94459-d987-4d4c-8f9e-bd869babb852,9bedf959118aa96243854f5a1403b72a4673c3e6,1979,TN,Severe Storm,2011-05-09 00:00:00+00:00,2011-04-19 00:00:00+00:00,2011-06-07 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,49.0,20.0,South,57,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,14.7,17.099999999999998,980.0,18433516.77,552.0,33394.05211956522,2260351.31,16.729681183380183,3
1a92b46a-fa58-442c-83a3-c4165ad09f54,1671000ca601e0cc882c09f82cee8a60905cf811,1980,MO,Severe Storm,2011-05-09 00:00:00+00:00,2011-04-19 00:00:00+00:00,2011-06-06 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,48.0,20.0,Midwest,59,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,14.399999999999999,17.7,960.0,160167969.3,1757.0,91159.9142287991,31547810.05,18.891733636903357,0
602fa81a-bab7-463c-923e-948e7b35a567,869cb8bf3d6b8407b4b4e1f35bbea3c637e59e62,1981,ND,Flood,2011-05-10 00:00:00+00:00,2011-02-14 00:00:00+00:00,2011-07-20 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,156.0,85.0,Midwest,49,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,70.19999999999999,22.049999999999997,13260.0,224355761.75,4240.0,52914.09475235849,24236712.0,19.228743576483833,0
f53ef22b-6a80-4160-a178-9f24f647ca49,73c8208c94a02961f9d319685f5958cb3ab202db,1982,MN,Flood,2011-05-10 00:00:00+00:00,2011-03-16 00:00:00+00:00,2011-05-25 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,70.0,55.0,Midwest,59,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,31.499999999999996,26.549999999999997,3850.0,20268456.09,1265.0,16022.494932806325,743472.89,16.824576397622828,0
231246ea-72ad-432a-8321-f561a6cd7164,986188360aff6b96d84229726917cf9205fe477a,1983,MS,Flood,2011-05-11 00:00:00+00:00,2011-05-03 00:00:00+00:00,2011-06-17 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,45.0,8.0,South,60,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,20.249999999999996,26.999999999999996,360.0,7354369.96,253.0,29068.655968379448,423401.86,15.810805382867299,3
614e1873-5fe4-43f3-8ca4-2e98034f58bb,a84df638d02c183aa0f9feddd377c080c0166313,1984,SD,Flood,2011-05-13 00:00:00+00:00,2011-03-11 00:00:00+00:00,2011-07-22 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,133.0,63.0,Midwest,60,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,59.849999999999994,26.999999999999996,8379.0,52112619.47,2378.0,21914.47412531539,5251287.88,17.76891771289795,0
95a40fda-bf32-4f67-9e6e-22d64b147014,80f8dcc5f198e35fe90dd67fd9130b6f9608e155,1985,OK,Severe Storm,2011-05-13 00:00:00+00:00,2011-01-31 00:00:00+00:00,2011-02-05 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,5.0,102.0,South,139,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.5,41.699999999999996,510.0,3490382.1,273.0,12785.282417582417,272007.69,15.065522058927879,3
c2f5baa9-77f5-42c5-9522-df97e6921694,4b46b57d3babfccd66791e494735ca1d5cd5372d,1986,ND,Severe Storm,2011-05-20 00:00:00+00:00,2011-04-29 00:00:00+00:00,2011-05-01 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,2.0,21.0,Midwest,50,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.6,15.0,42.0,5934923.13,35.0,169569.23228571427,1921753.93,15.596364802456412,0
cd18878f-9566-4767-ba5d-a45afc867a8b,48082797cd6adaa718b2b8504f0520b685d481a2,1987,ID,Flood,2011-05-20 00:00:00+00:00,2011-03-31 00:00:00+00:00,2011-04-11 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,11.0,50.0,West,30,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,4.949999999999999,13.499999999999998,550.0,2926897.38,68.0,43042.608529411766,509036.51,14.889453846929893,4
3d73b86c-ee69-4a86-b6b4-2cc60c6ce374,102d3179b056e93800ac38acb182c89f84f913af,1988,OK,Severe Storm,2011-05-27 00:00:00+00:00,2011-04-21 00:00:00+00:00,2011-04-28 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,7.0,36.0,South,140,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,2.1,42.0,252.0,3925597.14,525.0,7477.327885714286,125375.99,15.183029289944798,3
6c9f549d-b8e3-493c-a653-7d5598d356db,1bdbbb2510f0038ce82b44f1bf585b387ed551f5,1989,OK,Severe Storm,2011-06-06 00:00:00+00:00,2011-05-22 00:00:00+00:00,2011-05-25 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,15.0,South,141,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.8999999999999999,42.3,45.0,7155374.75,236.0,30319.384533898305,857581.37,15.783374485317056,3
957fd987-0660-45bc-85b1-2550a637aa4a,9a4fa293d7c1f893714c4e2778ea0bd8cdf1b1b5,1990,MN,Severe Storm,2011-06-07 00:00:00+00:00,2011-05-21 00:00:00+00:00,2011-05-22 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.0,17.0,Midwest,60,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,18.0,17.0,3548610.44,85.0,41748.35811764706,484426.55,15.082066941272991,0
268d18d0-b4ba-48c1-9f9e-6aeb71dcd688,7aed36be6299188f79e0e6fce659e9f23ed05249,1991,IL,Severe Storm,2011-06-07 00:00:00+00:00,2011-04-19 00:00:00+00:00,2011-06-14 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,56.0,49.0,Midwest,57,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,16.8,17.099999999999998,2744.0,13938556.78,571.0,24410.782451838877,1541100.74,16.450169498833915,0
447a6f8b-83e3-4051-9940-8b0db4726d35,9d736dbf8c3d90b1fe9aa7b59998f3baa8739146,1992,AK,Flood,2011-06-10 00:00:00+00:00,2011-05-08 00:00:00+00:00,2011-05-13 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,5.0,33.0,West,50,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,2.25,22.499999999999996,165.0,1756346.8,36.0,48787.41111111111,250398.53,14.37874709734648,4
d11ade06-ff23-4dc3-aa0f-7bf5da111a67,4798ef2c25bed1ee63314c0b34183ae78eba0b13,1993,NY,Flood,2011-06-10 00:00:00+00:00,2011-04-26 00:00:00+00:00,2011-05-08 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,12.0,45.0,Northeast,83,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,5.3999999999999995,37.349999999999994,540.0,35684182.87,1824.0,19563.69674890351,2273139.48,17.39021811973205,1
9bd9c105-0b03-4910-9016-7c920e0bdcd3,8374854b14f12399d4e88407eca51ec922cec780,1994,MA,Tornado,2011-06-15 00:00:00+00:00,2011-06-01 00:00:00+00:00,2011-06-01 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,14.0,Northeast,38,0,0,0,0.44999999999999996,0,0,0,0,1,0,0,0,0,0,0.0,17.099999999999998,0.0,75239301.83,228.0,329996.9378508772,22071137.25,18.13618429640521,1
967e11ba-bdf0-45bd-8195-bd2035a7f165,47b328f140a6b2c9cdc6dc32d57da344b982ab21,1995,VT,Severe Storm,2011-06-15 00:00:00+00:00,2011-04-23 00:00:00+00:00,2011-05-09 00:00:00+00:00,DR,2026-06-17T19:16:00.553Z,2011,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,16.0,53.0,Northeast,31,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,4.8,9.299999999999999,848.0,14747309.61,543.0,27158.94955801105,1871645.94,16.506571292600267,1
a8d96c46-ff38-4c9d-b432-e4aa98a4a805,df25885fba4ed3e3f339a74d4e171d277cc2af86,1996,MT,Severe Storm,2011-06-17 00:00:00+00:00,2011-04-04 00:00:00+00:00,2011-07-22 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,109.0,74.0,West,55,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,32.699999999999996,16.5,8066.0,42263772.07,1604.0,26348.98508104738,7076971.76,17.559440848466803,4
68f6a043-8154-4c1c-aeaa-c0277f9e2ac5,495be510ff5fd622a28b64a0b3b37683b24dd71d,1997,IN,Severe Storm,2011-06-23 00:00:00+00:00,2011-04-19 00:00:00+00:00,2011-06-06 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,48.0,65.0,Midwest,45,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,14.399999999999999,13.5,3120.0,13570671.84,633.0,21438.66009478673,617280.75,16.423421613485324,0
c4fa040f-99ee-428d-a174-b13ce39b639c,ed5b5b03dddddf8762ef272f66173b7c9d533f4c,1998,IA,Flood,2011-06-27 00:00:00+00:00,2011-05-25 00:00:00+00:00,2011-08-01 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,68.0,33.0,Midwest,49,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,30.599999999999998,22.049999999999997,2244.0,46273268.6,601.0,76993.79134775375,6402528.0,17.650075021883502,0
dc2c0d08-69a3-41f8-a774-250bc904e8e7,e8ece60b52d3d70b2c381183ba31188487780a62,1999,TX,Fire,2011-07-01 00:00:00+00:00,2011-04-06 00:00:00+00:00,2011-08-29 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,145.0,86.0,South,316,0,0,0,0.3,1,0,0,0,0,0,0,0,0,0,43.5,94.8,12470.0,52813413.07,409.0,129128.14931540343,43468487.78,17.78227577076621,3
55429ff7-bf1c-41c9-8c76-2a49b4155c75,1f729a833342a1024c872b55be8d240c8e68e281,4000,AR,Severe Storm,2011-07-08 00:00:00+00:00,2011-05-24 00:00:00+00:00,2011-05-26 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,2.0,45.0,South,60,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.6,18.0,90.0,2727242.81,38.0,71769.54763157894,1254755.19,14.818802063771846,3
e1a59a00-6c74-4c9c-86f3-9f0ff31a017f,8ad33351cc51c081c460440afe543e34648cfc71,4001,VT,Severe Storm,2011-07-08 00:00:00+00:00,2011-05-26 00:00:00+00:00,2011-05-27 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1.0,43.0,Northeast,32,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,9.6,43.0,10545798.69,553.0,19070.160379746834,1786589.85,16.171238204960815,1
81d1cb07-13d6-44ff-b485-b26ade8a0020,c3edef0063447099287c1563fcf8e356bb7e2a05,4002,OH,Severe Storm,2011-07-13 00:00:00+00:00,2011-04-04 00:00:00+00:00,2011-05-15 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2011,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,41.0,100.0,Midwest,50,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,12.299999999999999,15.0,4100.0,32987889.34,1293.0,25512.67543696829,1096316.58,17.31165109269074,0
